Drug,Cell,labels
302991,UO_31,1.0
606986,OVCAR_8,1.0
182986,SNB_19,0.0
789797,SK_MEL_5,0.0
3053,HOP_92,0.0
697912,HT29,0.0
606498,OVCAR_3,0.0
759857,ACHN,1.0
768112,OVCAR_4,0.0
174121,HOP_62,1.0
63878,MCF7,1.0
366140,HCC_2998,0.0
19893,T47D,0.0
352299,NCI_H322M,1.0
352122,MDA_MB_435,1.0
56410,IGROV1,0.0
681637,IGROV1,0.0
45388,CAKI_1,1.0
606498,U251,1.0
19893,NCI_H23,1.0
1895,SK_MEL_28,0.0
351710,TK_10,0.0
710270,SK_MEL_2,0.0
8806,RXF_393,0.0
329680,HT29,0.0
224131,EKVX,0.0
610456,HS578T,0.0
134679,CAKI_1,1.0
606497,SR,1.0
606498,T47D,0.0
328410,SF_539,1.0
3088,MDA_MB_231,0.0
681634,OVCAR_4,0.0
14229,RPMI_8226,0.0
768593,U251,1.0
374551,HCT_116,0.0
374551,HCT_15,0.0
708298,SW_620,1.0
683556,MOLT_4,1.0
132313,TK_10,0.0
178248,HT29,0.0
295501,A498,0.0
134679,T47D,0.0
167780,U251,0.0
312887,UACC_257,0.0
85998,NCI_ADR_RES,0.0
627505,OVCAR_8,1.0
354646,SK_MEL_28,0.0
760419,MDA_N,0.0
643833,OVCAR_3,0.0
143095,SNB_75,0.0
89201,TK_10,0.0
721517,SK_MEL_28,1.0
633782,HCT_15,1.0
755384,SNB_19,0.0
735037,SK_MEL_5,1.0
249992,M14,1.0
326231,MCF7,0.0
758671,SF_295,0.0
765396,NCI_H23,1.0
610459,COLO205,0.0
740521,HT29,1.0
526598,CAKI_1,0.0
755841,PC_3,1.0
354646,U251,1.0
308847,A498,0.0
71851,OVCAR_4,0.0
681634,ACHN,1.0
352299,SW_620,1.0
94600,HCT_15,0.0
606497,RPMI_8226,1.0
95466,HCT_116,0.0
132483,HCT_15,1.0
681639,LOXIMVI,1.0
344007,TK_10,0.0
135758,SF_539,1.0
603071,786_0,1.0
754365,OVCAR_4,0.0
77213,PC_3,0.0
314622,IGROV1,1.0
337766,HOP_62,1.0
3053,SK_MEL_2,1.0
26271,CAKI_1,0.0
354258,SK_MEL_5,0.0
637651,M14,0.0
757036,MALME_3M,1.0
736202,MOLT_4,1.0
271674,NCI_H322M,0.0
681641,SW_620,1.0
619232,NCI_H226,1.0
163501,BT_549,0.0
34462,HS578T,0.0
683558,SK_OV_3,0.0
357704,T47D,0.0
526598,OVCAR_4,0.0
606499,SK_MEL_28,0.0
326231,OVCAR_5,0.0
32065,HOP_62,0.0
178248,LOXIMVI,1.0
768593,NCI_H226,0.0
759195,COLO205,0.0
364830,HCT_116,1.0
264137,SF_295,1.0
610458,NCI_ADR_RES,1.0
338947,UACC_62,1.0
138783,T47D,1.0
702294,COLO205,0.0
38721,SR,0.0
610457,PC_3,0.0
755841,HCT_116,1.0
606172,HOP_92,0.0
314622,OVCAR_5,0.0
757087,SNB_75,0.0
757098,MDA_MB_435,0.0
754771,T47D,1.0
603077,SNB_75,1.0
105014,A549,1.0
603074,U251,1.0
355644,SN12C,1.0
256439,OVCAR_3,0.0
25154,EKVX,0.0
791785,SF_539,0.0
754366,OVCAR_5,0.0
143095,HCT_15,1.0
123127,TK_10,0.0
24559,OVCAR_5,1.0
281612,NCI_ADR_RES,0.0
609699,NCI_H226,1.0
681633,A549,1.0
616348,CCRF_CEM,1.0
634724,LOXIMVI,1.0
174121,EKVX,0.0
24559,SF_295,1.0
71795,SK_OV_3,0.0
77213,HOP_62,0.0
740645,UO_31,1.0
249910,MDA_MB_231,0.0
369395,MCF7,1.0
606499,UACC_62,1.0
138783,HOP_62,1.0
314622,MDA_MB_231,0.0
606499,NCI_H460,1.0
164011,OVCAR_4,0.0
26271,CCRF_CEM,1.0
757804,CAKI_1,0.0
352299,A498,0.0
264137,SF_268,1.0
606985,EKVX,0.0
374028,BT_549,0.0
736624,NCI_ADR_RES,1.0
337766,K_562,1.0
156303,CCRF_CEM,1.0
736201,UACC_62,1.0
606869,NCI_H322M,1.0
111533,SF_539,1.0
697887,SNB_19,0.0
6396,HCC_2998,0.0
3088,SN12C,1.0
169780,EKVX,0.0
271674,DU_145,0.0
100880,HCT_15,0.0
276382,CAKI_1,1.0
123127,SF_539,1.0
610456,A498,0.0
338947,HT29,0.0
308847,MDA_N,0.0
772992,SNB_19,0.0
772992,OVCAR_4,1.0
737518,RPMI_8226,1.0
758612,HS578T,0.0
138783,MALME_3M,1.0
122819,NCI_H522,0.0
755985,SK_MEL_5,0.0
758255,UACC_257,0.0
756660,RXF_393,0.0
34462,MOLT_4,1.0
38721,SNB_19,0.0
27640,SNB_19,1.0
637651,LOXIMVI,0.0
758230,HCT_15,0.0
94600,KM12,0.0
287459,BT_549,0.0
176323,SR,1.0
610456,SNB_19,1.0
174121,HOP_92,0.0
765396,IGROV1,0.0
85998,EKVX,0.0
366140,LOXIMVI,1.0
606985,KM12,0.0
139105,SK_MEL_28,1.0
740645,A549,0.0
118218,OVCAR_5,0.0
83142,RXF_393,0.0
172112,SW_620,1.0
79037,SR,1.0
3053,OVCAR_3,0.0
638066,MDA_MB_231,0.0
681640,HCC_2998,0.0
643833,EKVX,0.0
619232,786_0,1.0
19893,OVCAR_5,0.0
755880,EKVX,0.0
27640,OVCAR_8,1.0
266046,MOLT_4,1.0
758612,BT_549,0.0
633782,NCI_H522,0.0
357704,786_0,1.0
698037,HCT_116,1.0
326231,OVCAR_3,0.0
348948,BT_549,1.0
19893,LOXIMVI,1.0
610458,MDA_MB_435,0.0
735037,SF_295,1.0
100880,CAKI_1,1.0
320846,SN12C,1.0
681643,ACHN,1.0
349174,OVCAR_5,0.0
757804,SK_OV_3,0.0
354258,SF_539,0.0
295501,BT_549,0.0
172112,SK_MEL_28,0.0
353451,NCI_ADR_RES,0.0
167780,OVCAR_5,0.0
683558,TK_10,0.0
681638,SNB_75,1.0
610457,NCI_H522,1.0
224131,CCRF_CEM,0.0
271674,HOP_62,0.0
301739,LOXIMVI,1.0
758255,SK_OV_3,0.0
3053,MCF7,1.0
603071,NCI_H460,1.0
85998,SK_MEL_5,1.0
353451,LOXIMVI,1.0
364830,HCC_2998,0.0
681635,HOP_92,0.0
747856,OVCAR_5,0.0
45388,SF_295,0.0
139105,T47D,0.0
369395,786_0,1.0
249992,MDA_MB_231,0.0
681640,SF_539,1.0
639186,COLO205,0.0
111533,HL_60,1.0
783107,MALME_3M,0.0
26271,HCC_2998,0.0
249992,SNB_19,1.0
354646,SF_268,0.0
639186,DU_145,1.0
354258,HOP_92,0.0
134033,IGROV1,0.0
79037,HCC_2998,0.0
134679,OVCAR_3,0.0
765775,HOP_92,0.0
759614,HCT_15,1.0
102627,A498,0.0
753686,UACC_62,0.0
762,HCT_116,0.0
756717,SNB_75,1.0
735037,PC_3,0.0
124463,T47D,0.0
153353,CAKI_1,1.0
708298,SF_295,0.0
683558,SK_MEL_2,0.0
71851,OVCAR_8,1.0
759857,OVCAR_5,0.0
26271,NCI_ADR_RES,0.0
145668,M14,1.0
25154,KM12,0.0
683556,A549,1.0
267469,SW_620,1.0
24559,EKVX,0.0
267469,K_562,1.0
3088,UO_31,0.0
734294,786_0,0.0
757804,SF_295,1.0
355644,SNB_19,1.0
256927,786_0,0.0
757804,HCT_15,0.0
734294,SR,1.0
606498,UO_31,1.0
141540,CAKI_1,1.0
721517,CAKI_1,1.0
329680,MDA_MB_231,0.0
25154,SF_295,1.0
721517,IGROV1,0.0
603077,NCI_H322M,0.0
783107,OVCAR_4,1.0
634724,PC_3,0.0
27640,RXF_393,0.0
681639,SK_MEL_28,0.0
681639,SK_OV_3,1.0
182986,NCI_H522,0.0
736198,UO_31,1.0
740645,MDA_N,0.0
71261,786_0,1.0
295500,HOP_92,0.0
754230,SF_295,1.0
164011,SNB_75,0.0
697912,MCF7,1.0
141540,SK_OV_3,0.0
281612,HCT_15,0.0
725776,CCRF_CEM,1.0
757098,MOLT_4,1.0
19893,U251,0.0
344007,SK_MEL_5,0.0
256439,ACHN,1.0
134727,MDA_MB_231,0.0
102627,HCT_15,0.0
354258,BT_549,0.0
610459,NCI_H23,1.0
610459,SF_295,1.0
163501,OVCAR_8,1.0
762,MDA_MB_435,0.0
337766,NCI_H322M,1.0
3088,CAKI_1,1.0
681635,BT_549,0.0
135758,K_562,0.0
71851,PC_3,1.0
791785,MALME_3M,1.0
312887,DU_145,1.0
610456,MOLT_4,1.0
610456,786_0,1.0
154948,RXF_393,0.0
337766,LOXIMVI,1.0
256942,COLO205,0.0
784722,DU_145,1.0
71261,UACC_62,1.0
102627,SW_620,1.0
256942,HCC_2998,0.0
637037,OVCAR_4,0.0
132483,SR,1.0
784722,NCI_H522,1.0
355644,RPMI_8226,1.0
182986,HCC_2998,0.0
683557,OVCAR_5,0.0
256927,OVCAR_8,0.0
139105,OVCAR_8,1.0
295501,RXF_393,1.0
627505,NCI_H460,1.0
71851,IGROV1,0.0
374551,UACC_257,0.0
107392,OVCAR_3,1.0
364830,NCI_H522,1.0
357704,HCT_116,1.0
246131,A498,1.0
603074,NCI_H226,0.0
14229,SF_268,0.0
610459,CCRF_CEM,1.0
643833,OVCAR_5,0.0
639174,MOLT_4,1.0
71795,SN12C,1.0
45388,MOLT_4,1.0
606869,COLO205,1.0
681635,MCF7,1.0
760764,786_0,1.0
176323,A498,0.0
118994,HOP_92,1.0
109724,BT_549,0.0
673596,PC_3,0.0
145668,CCRF_CEM,1.0
281612,DU_145,0.0
681639,SF_295,1.0
681636,CAKI_1,1.0
355644,NCI_H23,1.0
281612,K_562,0.0
71261,PC_3,0.0
218321,SF_539,0.0
26980,PC_3,0.0
759614,SK_OV_3,1.0
351710,SW_620,1.0
603076,CCRF_CEM,1.0
167780,SW_620,0.0
182986,T47D,0.0
765396,A549,1.0
369100,OVCAR_5,0.0
758671,T47D,0.0
141540,NCI_H226,1.0
134727,OVCAR_8,0.0
740521,SW_620,1.0
148958,MALME_3M,0.0
610458,MOLT_4,1.0
132483,UO_31,0.0
303812,SF_268,0.0
77213,K_562,0.0
768593,UACC_257,0.0
303812,U251,1.0
606499,HOP_62,1.0
303812,NCI_H226,0.0
184692,SK_MEL_28,0.0
51143,RXF_393,0.0
25154,SK_MEL_5,0.0
156303,KM12,0.0
105014,MDA_N,0.0
697912,OVCAR_8,1.0
765775,LOXIMVI,1.0
639186,HOP_92,0.0
606173,OVCAR_3,0.0
757087,HCT_116,1.0
302991,SNB_19,1.0
627168,SK_MEL_2,0.0
757087,HCT_15,0.0
609699,A549,1.0
1895,ACHN,1.0
613327,NCI_H460,1.0
757804,SNB_19,1.0
302991,T47D,1.0
351710,SF_539,1.0
681646,MCF7,1.0
606986,A498,1.0
616348,MDA_MB_435,0.0
603076,K_562,0.0
755841,HS578T,0.0
267469,NCI_H23,1.0
364830,SF_268,1.0
755384,SF_295,1.0
758230,HCT_116,1.0
256942,CAKI_1,1.0
681638,SK_MEL_5,1.0
368390,MDA_MB_231,0.0
176323,SN12C,1.0
104800,NCI_H226,0.0
366140,HOP_92,1.0
337766,DU_145,1.0
355644,SR,1.0
26271,OVCAR_3,1.0
352122,LOXIMVI,1.0
174121,NCI_H23,1.0
281612,SF_268,0.0
154948,MDA_MB_231,0.0
708298,SK_MEL_2,0.0
169780,RXF_393,0.0
754230,NCI_H23,1.0
681642,HS578T,0.0
1390,SW_620,1.0
51143,A549,1.0
295499,A549,0.0
34462,HCT_116,0.0
365798,A498,0.0
351710,SK_OV_3,0.0
616348,M14,1.0
118218,SK_MEL_5,1.0
747856,HOP_92,1.0
71795,OVCAR_4,0.0
164011,EKVX,0.0
762,SF_268,1.0
348948,HS578T,0.0
606170,SF_268,0.0
126771,NCI_ADR_RES,0.0
169780,DU_145,0.0
104800,HL_60,1.0
26980,NCI_H23,1.0
697912,HOP_62,1.0
603077,SN12C,1.0
357704,A549,1.0
287459,SNB_75,0.0
224131,786_0,1.0
172112,DU_145,0.0
768593,HL_60,0.0
757087,COLO205,1.0
256439,NCI_ADR_RES,0.0
143020,MOLT_4,0.0
702294,OVCAR_4,0.0
697887,ACHN,1.0
303812,NCI_ADR_RES,1.0
681642,UACC_257,0.0
174121,SK_OV_3,0.0
95678,MCF7,1.0
757087,NCI_H226,0.0
302991,PC_3,0.0
526598,OVCAR_5,0.0
95441,CAKI_1,1.0
153353,IGROV1,1.0
256439,MALME_3M,1.0
143020,NCI_H23,1.0
105132,OVCAR_5,0.0
3053,NCI_ADR_RES,0.0
728073,NCI_H23,1.0
83142,U251,1.0
156303,CAKI_1,1.0
606499,DU_145,1.0
681642,A549,0.0
328410,TK_10,0.0
613327,M14,1.0
95466,OVCAR_5,0.0
355644,CAKI_1,1.0
107124,OVCAR_8,1.0
756660,M14,0.0
603076,OVCAR_3,0.0
681643,NCI_H226,1.0
755841,CCRF_CEM,1.0
82151,NCI_H23,1.0
172112,SK_MEL_5,0.0
25154,K_562,0.0
752840,EKVX,1.0
343499,DU_145,0.0
760419,SK_MEL_28,0.0
111533,RXF_393,0.0
123127,HT29,0.0
184692,SF_539,1.0
56410,ACHN,1.0
791785,786_0,1.0
627505,SN12C,1.0
1895,M14,1.0
606985,MDA_MB_231,0.0
706744,CAKI_1,1.0
603071,HOP_92,0.0
79037,SN12C,0.0
609699,DU_145,1.0
1390,OVCAR_4,1.0
740645,RPMI_8226,1.0
19893,MOLT_4,1.0
758230,IGROV1,0.0
606985,MDA_N,0.0
56410,SW_620,0.0
757036,SNB_75,1.0
409962,MCF7,0.0
643833,SNB_75,1.0
758255,LOXIMVI,1.0
82151,SF_268,1.0
656889,HCT_116,1.0
758230,EKVX,0.0
281612,UO_31,1.0
639186,SR,1.0
184692,RXF_393,0.0
629971,SW_620,1.0
619232,OVCAR_3,0.0
134727,T47D,0.0
753686,NCI_H226,1.0
308847,SK_MEL_2,0.0
638066,SF_295,1.0
63984,OVCAR_4,0.0
34462,PC_3,0.0
154948,SW_620,0.0
94600,SK_MEL_28,0.0
681643,MDA_MB_231,0.0
683557,RPMI_8226,0.0
302991,UACC_257,0.0
789797,NCI_H522,0.0
409962,BT_549,1.0
126771,OVCAR_3,0.0
314622,EKVX,0.0
681636,SR,1.0
125066,SW_620,0.0
266046,SK_MEL_2,0.0
3088,RPMI_8226,0.0
348948,RPMI_8226,0.0
637651,MDA_MB_231,0.0
702294,LOXIMVI,0.0
303812,HOP_62,1.0
719276,NCI_H226,0.0
740521,MDA_MB_435,1.0
633782,MDA_N,0.0
138783,HCT_15,0.0
363812,RXF_393,0.0
752840,RPMI_8226,0.0
352299,ACHN,0.0
610456,SR,1.0
755841,NCI_ADR_RES,0.0
163501,SF_539,0.0
328410,A549,0.0
606986,MCF7,1.0
783107,NCI_H226,0.0
752840,OVCAR_8,0.0
1895,SW_620,0.0
24559,T47D,1.0
357704,RPMI_8226,0.0
287459,NCI_H460,1.0
63878,CAKI_1,1.0
758255,MDA_N,0.0
606173,SK_MEL_5,1.0
153353,NCI_H460,1.0
134033,SF_295,1.0
95441,MALME_3M,0.0
276382,786_0,1.0
754365,SR,1.0
328410,SN12C,1.0
409962,NCI_H522,1.0
639174,SNB_19,1.0
281612,M14,1.0
656889,DU_145,0.0
338947,UO_31,0.0
768593,SR,1.0
326231,RXF_393,0.0
754230,CAKI_1,1.0
279836,SF_295,1.0
709237,HOP_62,1.0
71261,A549,0.0
102627,UACC_62,1.0
32065,EKVX,0.0
139105,HCT_15,0.0
312887,SR,1.0
343499,HCC_2998,0.0
122819,SN12C,1.0
79037,A549,0.0
134033,HOP_92,0.0
111533,HS578T,0.0
697887,A549,0.0
706744,NCI_H322M,0.0
127716,SN12C,0.0
369395,HOP_92,0.0
79037,COLO205,0.0
747856,CAKI_1,1.0
338947,OVCAR_8,0.0
287459,A498,0.0
681635,IGROV1,0.0
637651,EKVX,0.0
772992,MCF7,0.0
637651,IGROV1,1.0
281612,OVCAR_8,0.0
135758,MALME_3M,1.0
169780,SN12C,0.0
138783,RXF_393,0.0
673596,HOP_92,1.0
269148,HCT_15,0.0
728073,NCI_H226,1.0
279836,NCI_H23,1.0
241240,SR,1.0
132483,786_0,1.0
740645,TK_10,0.0
734294,HCT_116,0.0
271674,UACC_62,1.0
281612,HOP_62,0.0
681637,SF_268,1.0
182986,NCI_ADR_RES,0.0
328410,BT_549,0.0
95441,OVCAR_8,1.0
141540,SK_MEL_2,0.0
134033,KM12,1.0
357704,HS578T,0.0
296934,HCT_116,0.0
784722,CCRF_CEM,1.0
606173,HOP_92,0.0
125066,ACHN,1.0
369100,HL_60,0.0
681642,M14,1.0
105132,OVCAR_4,0.0
354258,NCI_H322M,0.0
634724,SNB_75,1.0
760419,MOLT_4,1.0
38721,HOP_92,1.0
123127,LOXIMVI,1.0
643833,NCI_H460,1.0
374028,M14,1.0
606986,SNB_19,1.0
683556,MDA_MB_435,0.0
681646,HCT_116,1.0
606173,HS578T,0.0
156303,HS578T,0.0
638066,M14,0.0
683558,NCI_ADR_RES,0.0
757348,COLO205,0.0
756717,NCI_H226,1.0
374028,NCI_H460,1.0
638066,LOXIMVI,0.0
276382,HT29,0.0
26271,SF_539,0.0
24559,MDA_MB_231,0.0
760764,MCF7,1.0
241240,NCI_H460,1.0
681637,RXF_393,0.0
279836,CCRF_CEM,1.0
363812,U251,0.0
755841,NCI_H522,1.0
71851,HCT_116,1.0
1390,TK_10,1.0
312887,HL_60,1.0
364830,SNB_19,1.0
603076,RPMI_8226,0.0
6396,UACC_257,0.0
176323,SW_620,1.0
610457,CCRF_CEM,1.0
759614,LOXIMVI,1.0
63878,RXF_393,0.0
143020,MDA_MB_435,1.0
681634,NCI_H226,1.0
94600,K_562,0.0
709237,MDA_MB_231,0.0
365798,SNB_75,0.0
27640,UACC_257,0.0
3088,MCF7,1.0
24559,OVCAR_3,1.0
740645,SR,1.0
95466,CAKI_1,0.0
639186,A498,0.0
627168,K_562,1.0
1895,SNB_75,0.0
34462,MALME_3M,0.0
123127,HOP_92,1.0
740521,SN12C,1.0
348948,SNB_19,0.0
127716,A549,1.0
755384,SF_268,1.0
752,SK_MEL_2,1.0
314622,A549,0.0
754366,HOP_92,0.0
706744,HCT_15,0.0
754366,MOLT_4,1.0
613327,PC_3,0.0
77213,RXF_393,0.0
694501,M14,0.0
279836,HCT_15,0.0
634724,RXF_393,0.0
269148,MALME_3M,0.0
724998,NCI_H460,1.0
26980,SK_MEL_28,0.0
758230,HS578T,0.0
51143,UO_31,1.0
366140,SF_295,0.0
740521,NCI_H322M,0.0
135758,LOXIMVI,1.0
352122,MOLT_4,1.0
369100,A549,1.0
740521,A549,1.0
637651,SNB_19,1.0
111533,NCI_H226,1.0
728073,CCRF_CEM,1.0
95678,NCI_H322M,0.0
148958,ACHN,0.0
765775,NCI_H226,0.0
314622,SF_295,1.0
153353,HS578T,0.0
256942,SW_620,1.0
83142,K_562,1.0
83142,UACC_257,0.0
295499,UACC_257,0.0
683556,UACC_62,1.0
118994,NCI_H522,1.0
759263,HCT_116,1.0
302991,NCI_H522,1.0
268242,MCF7,1.0
765775,MALME_3M,1.0
673596,COLO205,0.0
681645,SF_268,1.0
728073,IGROV1,0.0
606498,HCT_116,0.0
369395,ACHN,1.0
95466,OVCAR_8,1.0
637651,SF_268,1.0
134727,RXF_393,0.0
118994,SW_620,1.0
249992,OVCAR_5,0.0
63984,OVCAR_3,0.0
303812,LOXIMVI,1.0
710270,SF_539,1.0
287459,M14,1.0
759263,RPMI_8226,0.0
760764,SK_MEL_2,0.0
85998,HS578T,0.0
107392,SN12C,1.0
610459,ACHN,1.0
287459,COLO205,1.0
132483,HS578T,0.0
656889,LOXIMVI,1.0
681641,RXF_393,1.0
156303,SK_MEL_5,1.0
178248,SK_MEL_2,0.0
329680,SR,1.0
134727,SK_OV_3,0.0
719276,RXF_393,0.0
45388,NCI_ADR_RES,0.0
132313,RPMI_8226,0.0
740521,UACC_62,1.0
125066,SF_539,1.0
348948,PC_3,0.0
77213,UACC_257,1.0
374028,SF_295,1.0
638066,HCT_116,0.0
6396,OVCAR_3,0.0
143095,SK_OV_3,0.0
719627,SNB_19,0.0
747856,HT29,0.0
122819,K_562,0.0
269148,SR,1.0
172112,OVCAR_8,0.0
758251,RXF_393,0.0
256942,OVCAR_3,0.0
24559,OVCAR_8,0.0
354258,DU_145,1.0
737518,NCI_ADR_RES,0.0
765396,786_0,0.0
724998,K_562,0.0
266046,T47D,0.0
352299,SK_MEL_5,1.0
266046,SK_OV_3,0.0
694501,EKVX,0.0
89201,NCI_H522,1.0
135758,RXF_393,0.0
610458,SK_OV_3,0.0
94600,CAKI_1,1.0
141549,BT_549,0.0
603076,SNB_19,1.0
760764,CAKI_1,1.0
740268,SNB_75,1.0
708298,CAKI_1,1.0
756660,HL_60,1.0
606986,MDA_N,0.0
623017,UO_31,0.0
104800,HS578T,0.0
706744,MCF7,1.0
266046,SK_MEL_5,1.0
606173,HOP_62,1.0
357704,SF_539,1.0
606170,NCI_H522,0.0
267469,IGROV1,0.0
269148,BT_549,0.0
256942,HS578T,1.0
348948,UACC_62,1.0
269148,SN12C,1.0
256439,SF_539,1.0
616348,MCF7,1.0
609699,CCRF_CEM,1.0
606173,NCI_ADR_RES,0.0
526598,EKVX,0.0
681641,786_0,1.0
374551,SW_620,0.0
681643,MDA_N,0.0
224131,SF_268,1.0
603071,MALME_3M,0.0
768593,ACHN,1.0
673596,SK_MEL_28,0.0
706744,SK_MEL_28,0.0
758667,HT29,0.0
791785,SK_MEL_2,0.0
721517,OVCAR_8,0.0
34462,NCI_H460,1.0
276382,HOP_92,1.0
256439,NCI_H322M,0.0
609699,HCC_2998,0.0
344007,SN12C,1.0
734294,SK_OV_3,1.0
71795,PC_3,1.0
694501,SK_MEL_2,0.0
287459,HCC_2998,1.0
172112,SN12C,0.0
295499,NCI_H23,1.0
736201,SR,1.0
32065,MDA_N,0.0
728073,SF_539,1.0
757804,HOP_92,1.0
352299,PC_3,0.0
683558,SK_MEL_5,1.0
639186,CCRF_CEM,0.0
355644,MDA_MB_435,0.0
295499,SF_268,1.0
759614,NCI_ADR_RES,1.0
639186,MALME_3M,1.0
681642,SNB_75,1.0
27640,SF_539,1.0
328410,UACC_257,0.0
606985,HCT_15,0.0
141549,U251,1.0
721517,SR,0.0
351710,HOP_92,1.0
122819,OVCAR_3,0.0
95678,786_0,1.0
734294,SF_539,1.0
765396,UACC_257,0.0
736624,RXF_393,0.0
758251,K_562,0.0
606498,MDA_N,0.0
758230,HCC_2998,1.0
683556,UACC_257,0.0
34462,SNB_19,0.0
603074,CAKI_1,1.0
148958,CAKI_1,0.0
759155,UACC_62,1.0
353451,SF_539,1.0
710270,TK_10,0.0
710270,T47D,1.0
308847,OVCAR_5,0.0
154948,DU_145,1.0
156303,OVCAR_5,0.0
163501,HOP_92,0.0
681637,SN12C,1.0
725776,BT_549,0.0
287459,EKVX,0.0
757804,NCI_H322M,0.0
132483,MDA_MB_435,1.0
343499,U251,1.0
606985,RXF_393,0.0
95382,SF_295,1.0
708298,SN12C,1.0
256942,T47D,1.0
754365,NCI_H23,0.0
759195,A549,1.0
143095,SR,1.0
184692,SK_OV_3,0.0
249910,K_562,1.0
606170,786_0,0.0
94600,NCI_H226,1.0
134033,BT_549,0.0
369100,NCI_H460,1.0
759155,CCRF_CEM,1.0
123127,K_562,1.0
762,HS578T,0.0
673596,A549,0.0
6396,UO_31,0.0
132483,A498,0.0
627505,SR,0.0
95441,RXF_393,1.0
616348,HCC_2998,0.0
754771,PC_3,1.0
352122,NCI_H460,1.0
757804,OVCAR_4,0.0
606869,NCI_H522,0.0
164011,SK_OV_3,0.0
619232,UO_31,1.0
26271,NCI_H322M,0.0
758255,NCI_H322M,0.0
681646,HCT_15,0.0
709237,CAKI_1,1.0
681640,LOXIMVI,1.0
328410,MALME_3M,0.0
721517,NCI_ADR_RES,1.0
249910,HCT_116,1.0
366140,SK_OV_3,0.0
526598,SNB_75,1.0
134727,NCI_H322M,0.0
629971,A498,0.0
753686,OVCAR_8,1.0
682298,CCRF_CEM,1.0
1390,T47D,0.0
279836,OVCAR_5,0.0
757804,MOLT_4,1.0
125066,NCI_H226,1.0
606869,NCI_H23,1.0
351710,CCRF_CEM,0.0
374551,SF_539,1.0
38721,ACHN,0.0
301739,SK_MEL_5,1.0
369100,786_0,0.0
132313,SK_MEL_2,0.0
752840,MCF7,1.0
709237,BT_549,0.0
107124,SF_539,1.0
295501,PC_3,0.0
374551,HL_60,1.0
681634,EKVX,0.0
71795,SNB_19,0.0
610458,HS578T,0.0
109724,T47D,0.0
326231,SK_MEL_2,0.0
759155,OVCAR_3,0.0
148958,NCI_ADR_RES,0.0
791785,CCRF_CEM,1.0
279836,SK_MEL_5,0.0
619232,SF_295,1.0
100880,PC_3,0.0
728073,SNB_75,1.0
19893,SK_MEL_28,0.0
153353,SK_MEL_28,0.0
767125,HCC_2998,0.0
754366,BT_549,0.0
752840,NCI_H226,0.0
56410,NCI_ADR_RES,0.0
638066,UO_31,0.0
627168,UACC_62,0.0
754230,SNB_75,0.0
759155,NCI_H226,1.0
38721,COLO205,0.0
352299,SNB_75,1.0
45388,HL_60,1.0
3088,SNB_19,0.0
79037,NCI_H522,1.0
756717,MDA_N,0.0
760764,SR,1.0
697912,HCT_15,0.0
182986,SF_268,1.0
606173,PC_3,0.0
271674,SNB_75,0.0
3053,SK_OV_3,0.0
755384,SK_MEL_5,0.0
606172,DU_145,1.0
759857,DU_145,1.0
138783,UO_31,0.0
681632,MDA_MB_231,0.0
3088,DU_145,1.0
134679,EKVX,0.0
167780,RPMI_8226,1.0
134679,SK_OV_3,0.0
754366,HCT_116,1.0
249992,SK_MEL_2,0.0
734294,UACC_62,1.0
256927,SR,1.0
725776,A498,1.0
82151,SK_MEL_2,0.0
176323,EKVX,0.0
138783,SR,0.0
6396,RPMI_8226,0.0
95466,SNB_75,1.0
51143,MCF7,1.0
681636,SF_539,1.0
95466,SF_295,1.0
27640,MDA_N,1.0
269148,MDA_MB_435,0.0
639186,NCI_H322M,0.0
79037,SF_268,1.0
303812,SF_295,1.0
633782,NCI_H23,1.0
760419,HCT_116,0.0
71261,NCI_H23,0.0
105014,MDA_MB_435,1.0
606172,HT29,0.0
107392,HT29,0.0
768593,EKVX,0.0
85998,OVCAR_3,0.0
366140,UACC_62,0.0
349174,LOXIMVI,1.0
759614,KM12,0.0
352299,OVCAR_5,0.0
95678,HCT_116,1.0
178248,PC_3,0.0
8806,M14,1.0
24559,NCI_H322M,1.0
603076,EKVX,0.0
759155,RXF_393,0.0
320846,NCI_ADR_RES,0.0
681634,MDA_MB_435,0.0
633782,OVCAR_5,0.0
789797,HOP_62,1.0
301739,HS578T,0.0
682298,SR,1.0
772992,SK_MEL_2,0.0
126771,TK_10,0.0
302991,SK_OV_3,1.0
637037,M14,1.0
256942,IGROV1,0.0
757804,OVCAR_8,0.0
623017,SK_MEL_28,1.0
606869,NCI_H460,1.0
606497,RXF_393,0.0
83142,CCRF_CEM,1.0
758255,NCI_H23,1.0
681635,DU_145,1.0
754366,HL_60,1.0
224131,DU_145,0.0
606869,OVCAR_4,0.0
163501,OVCAR_4,0.0
95382,M14,1.0
6396,SNB_19,0.0
606170,HS578T,0.0
757087,DU_145,1.0
369100,NCI_H522,0.0
95678,SNB_75,0.0
634724,OVCAR_4,0.0
740,NCI_H460,1.0
123127,OVCAR_3,0.0
365798,M14,0.0
174121,SR,1.0
271674,CCRF_CEM,1.0
71851,RPMI_8226,1.0
9706,SW_620,0.0
366140,MOLT_4,1.0
353451,OVCAR_4,0.0
697887,NCI_H226,0.0
95382,SK_MEL_28,0.0
135758,DU_145,1.0
45388,NCI_H23,0.0
759195,MDA_MB_231,0.0
295501,MDA_MB_435,0.0
759195,786_0,1.0
